                    Ramp 3C4 analysis for 100/03/22
                                                  File      Database
Occupancy        _1___2___3___4___5___6   Station 02.06.12  02.06.12
Thresholds # 2:  15  16  17  18  23  40     Meter 04.04.0f  04.04.0f
+----------+------+---------+------------------------------------------+
|          |  Red |  Rates  |           Occupancy Stations             |
| 17:25:30 | 18.0 | 5  5  Z |  22  14  12  15  17  18  13              |
| 17:26:00 | 18.0 | 6  6  Z |  23  15  15  13  13  16  13              |
| 17:26:30 | 18.0 | 5  5  Z |  18  15  17  17  11  13  13              |
| 17:27:00 | 18.0 | 5  5  Z |  18  14  15  20  14  13  12              |
| 17:27:30 | 18.0 | 6  6  Z |  20  14  16  17  18  16  14              |
| 17:28:00 | 18.0 | 5  5  Z |  18  14  16  16  16  17  17              |
| 17:28:30 | 15.5 | 4  4  Z |  19  15  15  16  17  15  14              |
| 17:29:00 | 18.0 | 5  5  Z |  21  15  14  16  17  16  13              |
| 17:29:30 | 18.0 | 5  5  Z |  23  17  15  14  15  19  15              |
| 17:30:00 | 18.0 | 5  5  Z |  24  17  16  16  14  17  13              |
| 17:30:30 | 18.0 | 5  5  Z |  21  15  18  18  16  14  13              |
| 17:31:00 | 18.0 | 5  5  Z |  20  14  20  19  17  15  16              |
| 17:31:30 | 15.5 | 4  4  Z |  20  14  20  20  16  16  15              |
| 17:32:00 | 18.0 | 5  5  Z |  20  15  20  17  16  16  15              |
| 17:32:30 | 15.5 | 4  4  Z |  20  15  19  18  14  16  14              |
| 17:33:00 | 15.5 | 4  4  C |  19  14  18  20  15  13  12              |
| 17:33:30 | 15.5 | 4  4  Z |  19  14  19  19  19  15  15              |
| 17:34:00 | 15.5 | 4  4  Z |  19  14  18  19  17  18  15              |
| 17:34:30 | 15.5 | 4  4  Z |  20  12  16  18  17  17  14              |
| 17:35:00 | 15.5 | 4  4  Z |  22  15  15  17  17  17  15              |
| 17:35:30 | 15.5 | 4  4  Z |  20  15  15  18  16  18  17              |
| 17:36:00 | 15.5 | 4  4  Z |  16  13  17  17  16  16  16              |
| 17:36:30 | 12.4 | 3  3  Z |  15  12  18  17  16  15  15              |
| 17:37:00 | 15.5 | 4  4  Z |  19  14  16  20  16  16  14              |
| 17:37:30 | 15.5 | 4  4  Z |  20  14  15  19  17  16  15              |
| 17:38:00 | 15.5 | 4  4  Z |  16  14  17  17  18  17  17              |
| 17:38:30 | 18.0 | 5  5  Z |  13  12  18  17  18  18  17              |
| 17:39:00 | 15.5 | 4  4  C |  14  11  14  20  16  16  18              |
| 17:39:30 | 15.5 | 4  4  Z |  16  12  14  19  15  14  16              |
| 17:40:00 | 18.0 | 5  5  Z |  18  12  14  15  17  15  15              |
| 17:40:30 | 15.5 | 4  4  Z |  19  12  13  14  16  18  16              |
| 17:41:00 | 15.5 | 4  4  Z |  19  15  15  14  14  16  15              |
| 17:41:30 | 15.5 | 4  4  Z |  19  15  16  14  12  14  15              |
| 17:42:00 | 18.0 | 5  5  Z |  20  14  16  19  12  12  12              |
| 17:42:30 | 18.0 | 5  5  Z |  20  15  18  26  14  12  10              |
| 17:43:00 | 18.0 | 5  5  C |  20  14  17  25  16  15  12              |
| 17:43:30 | 15.5 | 4  4  Z |  20  14  17  20  18  15  12              |
| 17:44:00 | 18.0 | 5  5  Z |  18  14  16  19  19  19  17              |
| 17:44:30 | 18.0 | 5  5  Z |  17  12  16  17  18  19  20              |
| 17:45:00 | 15.5 | 4  4  Z |  17  13  15  17  18  17  16              |
| 17:45:30 | 15.5 | 4  4  Z |  16  12  13  17  16  19  14              |
| 17:46:00 | 15.5 | 4  4  Z |  18  13  16  14  15  19  17              |
| 17:46:30 | 15.5 | 4  4  Z |  21  14  15  17  13  15  16              |
| 17:47:00 | 18.0 | 5  5  Z |  22  13  14  19  13  12  16              |
| 17:47:30 | 18.0 | 5  5  Z |  24  15  14  17  16  12  13              |
| 17:48:00 | 15.5 | 4  4  Z |  21  16  14  15  18  16  14              |
| 17:48:30 | 18.0 | 5  5  Z |  18  15  17  15  15  18  17              |
| 17:49:00 | 18.0 | 5  5  Z |  18  13  16  17  14  16  18              |
| 17:49:30 | 15.5 | 4  4  Z |  20  14  16  15  15  14  14              |
| 17:50:00 | 15.5 | 4  4  C |  20  14  18  17  14  15  14              |
| 17:50:30 | 15.5 | 4  4  Z |  18  13  16  20  15  13  15              |
| 17:51:00 | 18.0 | 5  5  Z |  17  13  16  17  17  14  12              |
| 17:51:30 | 15.5 | 4  4  Z |  14  11  15  16  15  18  11              |
| 17:52:00 | 12.4 | 3  3  Z |  14  10  14  17  14  18  15              |
| 17:52:30 | 12.4 | 3  3  C |  17  11  14  15  15  16  18              |
| 17:53:00 | 12.4 | 3  3  C |  18  13  15  14  15  17  17              |
| 17:53:30 | 15.5 | 4  4  Z |  18  14  16  16  13  16  15              |
| 17:54:00 | 12.4 | 3  3  Z |  18  14  15  16  15  13  14              |
| 17:54:30 | 12.4 | 3  3  Z |  14  13  16  16  18  15  10              |
| 17:55:00 | 15.5 | 4  4  Z |  15  10  16  16  16  18  14              |
| 17:55:30 | 15.5 | 4  4  C |  15  10  12  17  16  15  20              |
| 17:56:00 | 15.5 | 4  4  Z |  12  11  11  14  17  15  16              |
| 17:56:30 | 15.5 | 4  4  Z |  12  10  14  13  13  17  14              |
| 17:57:00 | 10.1 | 2  2  Z |  14  10  12  15  10  13  16              |
| 17:57:30 | 12.4 | 3  3  C |  18  11  12  13  13   9  12              |
| 17:58:00 | 12.4 | 3  3  Z |  17  12  13  13  13  14   8              |
| 17:58:30 | 12.4 | 3  3  Z |  15  14  13  14  12  14  12              |
| 17:59:00 | 12.4 | 3  3  Z |  12  11  17  14  13  13  12              |
| 17:59:30 | 12.4 | 3  3  C |  15   9  18  18  13  13  11              |
| 18:00:00 | 15.5 | 4  4  C |  21  12  12  18  15  11  12              |
| 18:00:30 | 12.4 | 3  3  C |  18  14  11  12  17  15  11              |
| 18:01:00 | 10.1 | 2  2  Z |  14  10  16  13  12  16  15              |
| 18:01:30 | 15.5 | 4  4  Z |  12   9  17  17  12  12  16              |
| 18:02:00 | 15.5 | 4  4  Z |  12   8  14  18  14  13  12              |
| 18:02:30 | 12.4 | 3  3  Z |  15   8  10  16  16  15  11              |
| 18:03:00 | 10.1 | 2  2  C |  17  13   9  12  16  16  14              |
| 18:03:30 |  8.5 | 1  2  D |  16  13  12  10  10  14  17              |
| 18:04:00 |  8.5 | 1  2  D |  17  12  13  15   8  10  16              |
| 18:04:30 |  8.5 | 1  3  D |  18  12  13  15  12   8  10              |
| 18:05:00 |  8.5 | 1  3  D |  15  14  15  13  15  12   8              |
| 18:05:30 |  8.5 | 1  2  D |  11  12  17  15  14  16  10              |
| 18:06:00 |  8.5 | 1  3  D |  12   7  17  18  14  14  13              |
| 18:06:30 |  8.5 | 1  4  D |  18  10  14  21  14  13  12              |
| 18:07:00 |  8.5 | 1  4  D |  19  12  14  19  17  14  11              |
| 18:07:30 |  8.5 | 1  2  D |  13  11  16  16  16  17  10              |
| 18:08:00 |  8.5 | 1  2  D |   9  10  15  17  13  16  15              |
| 18:08:30 |  8.5 | 1  2  D |  12   8  13  16  15  13  17              |
| 18:09:00 |  8.5 | 1  4  D |  17  10   9  13  14  15  12              |
| 18:09:30 |  8.5 | 1  2  D |  12   9  10  11  10  15  13              |
| 18:10:00 |  8.5 | 1  2  D |   9   7  13  11   8  10  13              |
| 18:10:30 |  8.5 | 1  2  D |  17   9   9  13   9   9   9              |
| 18:11:00 |  8.5 | 1  4  D |  22  15  10  10  13  13   7              |
| 18:11:30 |  8.5 | 1  4  D |  20  15  15  11   9  13   9              |
| 18:12:00 |  8.5 | 1  3  D |  17  13  17  16  10   9   7              |
| 18:12:30 |  8.5 | 1  3  D |  14  13  16  17  16  11   9              |
| 18:13:00 |  8.5 | 1  4  D |  15  10  15  17  15  17  17              |
| 18:13:30 |  8.5 | 1  3  D |  18  10  15  17  13  15  16              |
| 18:14:00 |  8.5 | 1  3  D |  18  14  14  16  13  12  13              |
| 18:14:30 |  8.5 | 1  1  D |  16  13  15  14  14  12  12              |
| 18:15:00 |      | 7  3  F |  18  10  15  16  14  16  14              |
| 18:15:30 |      | 7  3  F |  18  12  12  17  13  16  14              |
| 18:16:00 |      | 7  2  F |  16  13  13  16  14  14  12              |
| 18:16:30 |      | 7  4  F |  19  14  14  16  14  17  15              |
| 18:17:00 |      | 7  3  F |  18  15  15  17  14  14  14              |
| 18:17:30 |      | 7  4  F |  15  12  17  17  15  14  12              |
| 18:18:00 |      | 7  4  F |  13  10  14  19  15  16  15              |
| 18:18:30 |      | 7  2  F |  12   8  13  17  16  16  14              |
| 18:19:00 |      | 7  2  F |  16  10  11  15  17  16  13              |
| 18:19:30 |      | 7  3  F |  18  12  10  13  15  17  16              |
| 18:20:00 |      | 7  3  F |  17  12  14  12  12  17  16              |
| 18:20:30 |      | 7  2  F |  16  12  15  16  12  13  11              |
| 18:21:00 |      | 7  2  F |  12  10  15  16  14  12  10              |
| 18:21:30 |      | 7  3  F |  11   8  13  16  12  15  14              |
| 18:22:00 |      | 7  2  F |  16  11   8  14  13  12  14              |
| 18:22:30 |      | 7  3  F |  18  13  10   9  14  13  12              |
| 18:23:00 |      | 7  1  F |  15  12  16  10   9  13  11              |
| 18:23:30 |      | 7  3  F |  13  11  18  18   7   9   7              |
| 18:24:00 |      | 7  4  F |  14   9  11  20  14   9   7              |
| 18:24:30 |      | 7  2  F |  15   8  10  14  17  14  11              |
| 18:25:00 |      | 7  3  F |  17  11  10  12  14  18  16              |
| 18:25:30 |      | 7  1  F |  15  11  12  12  11  14  15              |
| 18:26:00 |      | 7  2  F |  14  10  14  12   9  11  10              |
| 18:26:30 |      | 7  3  F |  14  11  12  15  12  10   9              |
| 18:27:00 |      | 7  1  F |  14   9  12  13  13  11  10              |
| 18:27:30 |      | 7  1  F |  16   9  11  13  11  12  10              |
| 18:28:00 |      | 7  1  F |  15  10  11  12  11  12  10              |
| 18:28:30 |      | 7  2  F |  14  11  12  11  10  12  10              |
| 18:29:00 |      | 7  2  F |  15  10  11  13  11  10   8              |
| 18:29:30 |      | 7  1  F |  14  10   8  13  11  11   8              |
| 18:30:00 |      | 7  2  F |  13  10  13  10  10  13  10              |
+----------+------+---------+------------------------------------------+
